Ephemeris time,Sol,x1,y1,z1,vx1,vy1,vz1,ang,x2,y2,z2,vx2,vy2,vz2,ang1,px,py,pz,ang3,hga,sol and time
515685334.2,1331,-33198077.64,-70700254.35,-31095198.09,-0.268,8.036,2.597,280.423,33199766.46,70703849.01,31096778.79,0.265,-8.041,-2.6,280.437,33199766.46,70703849.01,31096778.79,280.437,109.603, 1/01331:21:18:29:40110
515685335.2,1331,-33198077.91,-70700246.31,-31095195.49,-0.268,8.036,2.597,280.423,33199766.73,70703840.97,31096776.19,0.265,-8.041,-2.6,280.437,33199766.73,70703840.97,31096776.19,280.437,109.606, 1/01331:21:18:30:37434
515685336.2,1331,-33198078.18,-70700238.28,-31095192.89,-0.268,8.036,2.597,280.423,33199766.99,70703832.93,31096773.59,0.265,-8.041,-2.6,280.437,33199766.99,70703832.93,31096773.59,280.437,109.609, 1/01331:21:18:31:34759
515685337.2,1331,-33198078.44,-70700230.24,-31095190.3,-0.268,8.036,2.597,280.423,33199767.26,70703824.89,31096770.99,0.265,-8.041,-2.6,280.437,33199767.26,70703824.89,31096770.99,280.437,109.612, 1/01331:21:18:32:32083
515685338.2,1331,-33198078.71,-70700222.21,-31095187.7,-0.268,8.036,2.597,280.423,33199767.52,70703816.85,31096768.39,0.265,-8.041,-2.6,280.437,33199767.52,70703816.85,31096768.39,280.437,109.614, 1/01331:21:18:33:29407
515685339.2,1331,-33198078.98,-70700214.17,-31095185.1,-0.268,8.036,2.597,280.423,33199767.79,70703808.81,31096765.79,0.265,-8.041,-2.6,280.437,33199767.79,70703808.81,31096765.79,280.437,109.617, 1/01331:21:18:34:26732
515685340.2,1331,-33198079.25,-70700206.14,-31095182.5,-0.268,8.036,2.597,280.423,33199768.05,70703800.77,31096763.19,0.265,-8.041,-2.6,280.437,33199768.05,70703800.77,31096763.19,280.437,109.62, 1/01331:21:18:35:24056
515685341.2,1331,-33198079.52,-70700198.1,-31095179.91,-0.268,8.036,2.597,280.423,33199768.32,70703792.73,31096760.59,0.265,-8.041,-2.6,280.437,33199768.32,70703792.73,31096760.59,280.437,109.622, 1/01331:21:18:36:21381
515685342.2,1331,-33198079.78,-70700190.07,-31095177.31,-0.268,8.036,2.597,280.423,33199768.58,70703784.68,31096757.99,0.265,-8.041,-2.6,280.437,33199768.58,70703784.68,31096757.99,280.437,109.625, 1/01331:21:18:37:18705
515685343.2,1331,-33198080.05,-70700182.03,-31095174.71,-0.268,8.036,2.597,280.423,33199768.85,70703776.64,31096755.39,0.265,-8.041,-2.6,280.437,33199768.85,70703776.64,31096755.39,280.437,109.628, 1/01331:21:18:38:16030
515685344.2,1331,-33198080.32,-70700173.99,-31095172.12,-0.268,8.036,2.597,280.423,33199769.11,70703768.6,31096752.79,0.265,-8.041,-2.6,280.437,33199769.11,70703768.6,31096752.79,280.437,109.631, 1/01331:21:18:39:13354
515685345.2,1331,-33198080.59,-70700165.96,-31095169.52,-0.268,8.036,2.597,280.423,33199769.38,70703760.56,31096750.2,0.265,-8.041,-2.6,280.437,33199769.38,70703760.56,31096750.2,280.437,109.633, 1/01331:21:18:40:10678
515685346.2,1331,-33198080.85,-70700157.92,-31095166.92,-0.268,8.036,2.597,280.423,33199769.65,70703752.52,31096747.6,0.265,-8.041,-2.6,280.437,33199769.65,70703752.52,31096747.6,280.437,109.636, 1/01331:21:18:41:08003
515685347.2,1331,-33198081.12,-70700149.89,-31095164.32,-0.268,8.036,2.597,280.423,33199769.91,70703744.48,31096745,0.265,-8.041,-2.599,280.437,33199769.91,70703744.48,31096745,280.437,109.639, 1/01331:21:18:42:05327
515685348.2,1331,-33198081.39,-70700141.85,-31095161.73,-0.268,8.036,2.597,280.423,33199770.18,70703736.44,31096742.4,0.265,-8.041,-2.599,280.437,33199770.18,70703736.44,31096742.4,280.437,109.642, 1/01331:21:18:43:02652
515685349.2,1331,-33198081.66,-70700133.82,-31095159.13,-0.268,8.036,2.597,280.423,33199770.44,70703728.4,31096739.8,0.265,-8.041,-2.599,280.437,33199770.44,70703728.4,31096739.8,280.437,109.644, 1/01331:21:18:43:99976
515685350.2,1331,-33198081.93,-70700125.78,-31095156.53,-0.268,8.036,2.597,280.423,33199770.71,70703720.35,31096737.2,0.265,-8.041,-2.599,280.437,33199770.71,70703720.35,31096737.2,280.437,109.647, 1/01331:21:18:44:97301
515685351.2,1331,-33198082.19,-70700117.74,-31095153.94,-0.268,8.036,2.597,280.423,33199770.97,70703712.31,31096734.6,0.265,-8.041,-2.599,280.437,33199770.97,70703712.31,31096734.6,280.437,109.65, 1/01331:21:18:45:94625
515685352.2,1331,-33198082.46,-70700109.71,-31095151.34,-0.268,8.036,2.597,280.423,33199771.24,70703704.27,31096732,0.265,-8.041,-2.599,280.437,33199771.24,70703704.27,31096732,280.437,109.653, 1/01331:21:18:46:91949
515685353.2,1331,-33198082.73,-70700101.67,-31095148.74,-0.268,8.036,2.597,280.423,33199771.5,70703696.23,31096729.4,0.265,-8.041,-2.599,280.437,33199771.5,70703696.23,31096729.4,280.437,109.655, 1/01331:21:18:47:89274
515685354.2,1331,-33198083,-70700093.64,-31095146.14,-0.268,8.036,2.597,280.423,33199771.77,70703688.19,31096726.8,0.265,-8.041,-2.599,280.437,33199771.77,70703688.19,31096726.8,280.437,109.658, 1/01331:21:18:48:86598
515685355.2,1331,-33198083.26,-70700085.6,-31095143.55,-0.268,8.036,2.597,280.423,33199772.03,70703680.15,31096724.2,0.265,-8.041,-2.599,280.437,33199772.03,70703680.15,31096724.2,280.437,109.661, 1/01331:21:18:49:83923
515685356.2,1331,-33198083.53,-70700077.57,-31095140.95,-0.268,8.036,2.597,280.423,33199772.3,70703672.11,31096721.6,0.265,-8.041,-2.599,280.437,33199772.3,70703672.11,31096721.6,280.437,109.663, 1/01331:21:18:50:81247
515685357.2,1331,-33198083.8,-70700069.53,-31095138.35,-0.268,8.036,2.597,280.422,33199772.56,70703664.07,31096719,0.265,-8.041,-2.599,280.437,33199772.56,70703664.07,31096719,280.437,109.666, 1/01331:21:18:51:78572
515685358.2,1331,-33198084.07,-70700061.49,-31095135.76,-0.268,8.036,2.597,280.422,33199772.83,70703656.03,31096716.4,0.265,-8.041,-2.599,280.437,33199772.83,70703656.03,31096716.4,280.437,109.669, 1/01331:21:18:52:75896
515685359.2,1331,-33198084.33,-70700053.46,-31095133.16,-0.268,8.036,2.597,280.422,33199773.09,70703647.98,31096713.8,0.265,-8.041,-2.599,280.437,33199773.09,70703647.98,31096713.8,280.437,109.672, 1/01331:21:18:53:73220
515685360.2,1331,-33198084.6,-70700045.42,-31095130.56,-0.268,8.036,2.597,280.422,33199773.36,70703639.94,31096711.2,0.265,-8.041,-2.599,280.437,33199773.36,70703639.94,31096711.2,280.437,109.674, 1/01331:21:18:54:70545
515685361.2,1331,-33198084.87,-70700037.39,-31095127.97,-0.268,8.036,2.597,280.422,33199773.62,70703631.9,31096708.6,0.265,-8.041,-2.599,280.437,33199773.62,70703631.9,31096708.6,280.437,109.677, 1/01331:21:18:55:67869
515685362.2,1331,-33198085.14,-70700029.35,-31095125.37,-0.268,8.036,2.597,280.422,33199773.89,70703623.86,31096706,0.265,-8.041,-2.599,280.437,33199773.89,70703623.86,31096706,280.437,109.68, 1/01331:21:18:56:65194
515685363.2,1331,-33198085.4,-70700021.32,-31095122.77,-0.268,8.036,2.597,280.422,33199774.15,70703615.82,31096703.4,0.265,-8.041,-2.599,280.437,33199774.15,70703615.82,31096703.4,280.437,109.683, 1/01331:21:18:57:62518
515685364.2,1331,-33198085.67,-70700013.28,-31095120.17,-0.268,8.036,2.597,280.422,33199774.42,70703607.78,31096700.81,0.265,-8.041,-2.599,280.437,33199774.42,70703607.78,31096700.81,280.437,109.685, 1/01331:21:18:58:59843
515685365.2,1331,-33198085.94,-70700005.24,-31095117.58,-0.268,8.036,2.597,280.422,33199774.68,70703599.74,31096698.21,0.265,-8.041,-2.599,280.437,33199774.68,70703599.74,31096698.21,280.437,109.688, 1/01331:21:18:59:57167
515685366.2,1331,-33198086.21,-70699997.21,-31095114.98,-0.268,8.036,2.597,280.422,33199774.95,70703591.7,31096695.61,0.265,-8.041,-2.599,280.437,33199774.95,70703591.7,31096695.61,280.437,109.691, 1/01331:21:19:00:54492
515685367.2,1331,-33198086.48,-70699989.17,-31095112.38,-0.268,8.036,2.597,280.422,33199775.21,70703583.65,31096693.01,0.265,-8.041,-2.599,280.436,33199775.21,70703583.65,31096693.01,280.436,109.693, 1/01331:21:19:01:51816
515685368.2,1331,-33198086.74,-70699981.14,-31095109.79,-0.268,8.036,2.597,280.422,33199775.48,70703575.61,31096690.41,0.265,-8.041,-2.599,280.436,33199775.48,70703575.61,31096690.41,280.436,109.696, 1/01331:21:19:02:49140
515685369.2,1331,-33198087.01,-70699973.1,-31095107.19,-0.267,8.036,2.597,280.422,33199775.75,70703567.57,31096687.81,0.265,-8.041,-2.599,280.436,33199775.75,70703567.57,31096687.81,280.436,109.699, 1/01331:21:19:03:46465
515685370.2,1331,-33198087.28,-70699965.07,-31095104.59,-0.267,8.036,2.597,280.422,33199776.01,70703559.53,31096685.21,0.265,-8.041,-2.599,280.436,33199776.01,70703559.53,31096685.21,280.436,109.702, 1/01331:21:19:04:43789
515685371.2,1331,-33198087.54,-70699957.03,-31095101.99,-0.267,8.036,2.597,280.422,33199776.28,70703551.49,31096682.61,0.265,-8.041,-2.599,280.436,33199776.28,70703551.49,31096682.61,280.436,109.704, 1/01331:21:19:05:41114
515685372.2,1331,-33198087.81,-70699948.99,-31095099.4,-0.267,8.036,2.597,280.422,33199776.54,70703543.45,31096680.01,0.265,-8.041,-2.599,280.436,33199776.54,70703543.45,31096680.01,280.436,109.707, 1/01331:21:19:06:38438
515685373.2,1331,-33198088.08,-70699940.96,-31095096.8,-0.267,8.036,2.597,280.422,33199776.81,70703535.41,31096677.41,0.265,-8.041,-2.599,280.436,33199776.81,70703535.41,31096677.41,280.436,109.71, 1/01331:21:19:07:35763
515685374.2,1331,-33198088.35,-70699932.92,-31095094.2,-0.267,8.036,2.597,280.422,33199777.07,70703527.36,31096674.81,0.265,-8.041,-2.599,280.436,33199777.07,70703527.36,31096674.81,280.436,109.713, 1/01331:21:19:08:33087
515685375.2,1331,-33198088.61,-70699924.89,-31095091.61,-0.267,8.036,2.597,280.422,33199777.34,70703519.32,31096672.21,0.265,-8.041,-2.599,280.436,33199777.34,70703519.32,31096672.21,280.436,109.715, 1/01331:21:19:09:30411
515685376.2,1331,-33198088.88,-70699916.85,-31095089.01,-0.267,8.036,2.597,280.422,33199777.6,70703511.28,31096669.61,0.265,-8.041,-2.599,280.436,33199777.6,70703511.28,31096669.61,280.436,109.718, 1/01331:21:19:10:27736
515685377.2,1331,-33198089.15,-70699908.82,-31095086.41,-0.267,8.036,2.597,280.422,33199777.87,70703503.24,31096667.01,0.265,-8.041,-2.599,280.436,33199777.87,70703503.24,31096667.01,280.436,109.721, 1/01331:21:19:11:25060
515685378.2,1331,-33198089.42,-70699900.78,-31095083.82,-0.267,8.036,2.597,280.422,33199778.13,70703495.2,31096664.41,0.265,-8.041,-2.599,280.436,33199778.13,70703495.2,31096664.41,280.436,109.723, 1/01331:21:19:12:22385
515685379.2,1331,-33198089.68,-70699892.74,-31095081.22,-0.267,8.036,2.597,280.422,33199778.4,70703487.16,31096661.81,0.265,-8.041,-2.599,280.436,33199778.4,70703487.16,31096661.81,280.436,109.726, 1/01331:21:19:13:19709
515685380.2,1331,-33198089.95,-70699884.71,-31095078.62,-0.267,8.036,2.597,280.422,33199778.66,70703479.12,31096659.22,0.265,-8.041,-2.599,280.436,33199778.66,70703479.12,31096659.22,280.436,109.729, 1/01331:21:19:14:17034
515685381.2,1331,-33198090.22,-70699876.67,-31095076.02,-0.267,8.036,2.597,280.422,33199778.93,70703471.07,31096656.62,0.265,-8.041,-2.599,280.436,33199778.93,70703471.07,31096656.62,280.436,109.732, 1/01331:21:19:15:14358
515685382.2,1331,-33198090.49,-70699868.64,-31095073.43,-0.267,8.036,2.597,280.422,33199779.19,70703463.03,31096654.02,0.265,-8.041,-2.599,280.436,33199779.19,70703463.03,31096654.02,280.436,109.734, 1/01331:21:19:16:11682
515685383.2,1331,-33198090.75,-70699860.6,-31095070.83,-0.267,8.036,2.597,280.422,33199779.45,70703454.99,31096651.42,0.265,-8.041,-2.599,280.436,33199779.45,70703454.99,31096651.42,280.436,109.737, 1/01331:21:19:17:09007
515685384.2,1331,-33198091.02,-70699852.56,-31095068.23,-0.267,8.036,2.597,280.422,33199779.72,70703446.95,31096648.82,0.265,-8.041,-2.599,280.436,33199779.72,70703446.95,31096648.82,280.436,109.74, 1/01331:21:19:18:06331
515685385.2,1331,-33198091.29,-70699844.53,-31095065.64,-0.267,8.036,2.597,280.422,33199779.98,70703438.91,31096646.22,0.265,-8.041,-2.599,280.436,33199779.98,70703438.91,31096646.22,280.436,109.743, 1/01331:21:19:19:03656
515685386.2,1331,-33198091.56,-70699836.49,-31095063.04,-0.267,8.036,2.597,280.422,33199780.25,70703430.87,31096643.62,0.265,-8.041,-2.599,280.436,33199780.25,70703430.87,31096643.62,280.436,109.745, 1/01331:21:19:20:00980
515685387.2,1331,-33198091.82,-70699828.46,-31095060.44,-0.267,8.036,2.597,280.422,33199780.51,70703422.83,31096641.02,0.265,-8.041,-2.599,280.436,33199780.51,70703422.83,31096641.02,280.436,109.748, 1/01331:21:19:20:98305
515685388.2,1331,-33198092.09,-70699820.42,-31095057.85,-0.267,8.036,2.597,280.422,33199780.78,70703414.78,31096638.42,0.265,-8.041,-2.599,280.436,33199780.78,70703414.78,31096638.42,280.436,109.751, 1/01331:21:19:21:95629
515685389.2,1331,-33198092.36,-70699812.38,-31095055.25,-0.267,8.036,2.597,280.422,33199781.04,70703406.74,31096635.82,0.265,-8.041,-2.599,280.436,33199781.04,70703406.74,31096635.82,280.436,109.754, 1/01331:21:19:22:92953
515685390.2,1331,-33198092.62,-70699804.35,-31095052.65,-0.267,8.036,2.597,280.422,33199781.31,70703398.7,31096633.22,0.265,-8.041,-2.599,280.436,33199781.31,70703398.7,31096633.22,280.436,109.756, 1/01331:21:19:23:90278
515685391.2,1331,-33198092.89,-70699796.31,-31095050.06,-0.267,8.036,2.597,280.422,33199781.57,70703390.66,31096630.62,0.265,-8.041,-2.599,280.436,33199781.57,70703390.66,31096630.62,280.436,109.759, 1/01331:21:19:24:87602
515685392.2,1331,-33198093.16,-70699788.28,-31095047.46,-0.267,8.036,2.597,280.422,33199781.84,70703382.62,31096628.02,0.265,-8.041,-2.599,280.436,33199781.84,70703382.62,31096628.02,280.436,109.762, 1/01331:21:19:25:84927
515685393.2,1331,-33198093.43,-70699780.24,-31095044.86,-0.267,8.036,2.597,280.422,33199782.1,70703374.58,31096625.42,0.265,-8.041,-2.599,280.436,33199782.1,70703374.58,31096625.42,280.436,109.764, 1/01331:21:19:26:82251
515685394.2,1331,-33198093.69,-70699772.2,-31095042.26,-0.267,8.036,2.597,280.422,33199782.37,70703366.54,31096622.82,0.265,-8.041,-2.599,280.436,33199782.37,70703366.54,31096622.82,280.436,109.767, 1/01331:21:19:27:79576
515685395.2,1331,-33198093.96,-70699764.17,-31095039.67,-0.267,8.036,2.597,280.422,33199782.63,70703358.49,31096620.23,0.265,-8.041,-2.599,280.436,33199782.63,70703358.49,31096620.23,280.436,109.77, 1/01331:21:19:28:76900
515685396.2,1331,-33198094.23,-70699756.13,-31095037.07,-0.267,8.036,2.597,280.421,33199782.9,70703350.45,31096617.63,0.265,-8.041,-2.599,280.436,33199782.9,70703350.45,31096617.63,280.436,109.773, 1/01331:21:19:29:74224
515685397.2,1331,-33198094.5,-70699748.1,-31095034.47,-0.267,8.036,2.597,280.421,33199783.16,70703342.41,31096615.03,0.265,-8.042,-2.599,280.436,33199783.16,70703342.41,31096615.03,280.436,109.775, 1/01331:21:19:30:71549
515685398.2,1331,-33198094.76,-70699740.06,-31095031.88,-0.267,8.036,2.597,280.421,33199783.43,70703334.37,31096612.43,0.265,-8.042,-2.599,280.436,33199783.43,70703334.37,31096612.43,280.436,109.778, 1/01331:21:19:31:68873
515685399.2,1331,-33198095.03,-70699732.02,-31095029.28,-0.267,8.036,2.597,280.421,33199783.69,70703326.33,31096609.83,0.265,-8.042,-2.599,280.436,33199783.69,70703326.33,31096609.83,280.436,109.781, 1/01331:21:19:32:66198
515685400.2,1331,-33198095.3,-70699723.99,-31095026.68,-0.267,8.036,2.597,280.421,33199783.96,70703318.29,31096607.23,0.265,-8.042,-2.599,280.436,33199783.96,70703318.29,31096607.23,280.436,109.784, 1/01331:21:19:33:63522
515685401.2,1331,-33198095.56,-70699715.95,-31095024.09,-0.267,8.036,2.597,280.421,33199784.22,70703310.25,31096604.63,0.265,-8.042,-2.599,280.436,33199784.22,70703310.25,31096604.63,280.436,109.786, 1/01331:21:19:34:60847
515685402.2,1331,-33198095.83,-70699707.92,-31095021.49,-0.267,8.036,2.597,280.421,33199784.49,70703302.2,31096602.03,0.265,-8.042,-2.599,280.436,33199784.49,70703302.2,31096602.03,280.436,109.789, 1/01331:21:19:35:58171
515685403.2,1331,-33198096.1,-70699699.88,-31095018.89,-0.267,8.036,2.597,280.421,33199784.75,70703294.16,31096599.43,0.265,-8.042,-2.599,280.436,33199784.75,70703294.16,31096599.43,280.436,109.792, 1/01331:21:19:36:55495
515685404.2,1331,-33198096.37,-70699691.84,-31095016.3,-0.267,8.036,2.597,280.421,33199785.02,70703286.12,31096596.83,0.265,-8.042,-2.599,280.436,33199785.02,70703286.12,31096596.83,280.436,109.794, 1/01331:21:19:37:52820
515685405.2,1331,-33198096.63,-70699683.81,-31095013.7,-0.267,8.036,2.597,280.421,33199785.28,70703278.08,31096594.23,0.265,-8.042,-2.599,280.436,33199785.28,70703278.08,31096594.23,280.436,109.797, 1/01331:21:19:38:50144
515685406.2,1331,-33198096.9,-70699675.77,-31095011.1,-0.267,8.036,2.597,280.421,33199785.54,70703270.04,31096591.63,0.265,-8.042,-2.599,280.435,33199785.54,70703270.04,31096591.63,280.435,109.8, 1/01331:21:19:39:47469
515685407.2,1331,-33198097.17,-70699667.74,-31095008.5,-0.267,8.036,2.597,280.421,33199785.81,70703262,31096589.03,0.265,-8.042,-2.599,280.435,33199785.81,70703262,31096589.03,280.435,109.803, 1/01331:21:19:40:44793
515685408.2,1331,-33198097.43,-70699659.7,-31095005.91,-0.267,8.036,2.597,280.421,33199786.07,70703253.95,31096586.43,0.265,-8.042,-2.599,280.435,33199786.07,70703253.95,31096586.43,280.435,109.805, 1/01331:21:19:41:42118
515685409.2,1331,-33198097.7,-70699651.66,-31095003.31,-0.267,8.036,2.597,280.421,33199786.34,70703245.91,31096583.84,0.265,-8.042,-2.599,280.435,33199786.34,70703245.91,31096583.84,280.435,109.808, 1/01331:21:19:42:39442
515685410.2,1331,-33198097.97,-70699643.63,-31095000.71,-0.267,8.036,2.597,280.421,33199786.6,70703237.87,31096581.24,0.265,-8.042,-2.599,280.435,33199786.6,70703237.87,31096581.24,280.435,109.811, 1/01331:21:19:43:36766
515685411.2,1331,-33198098.23,-70699635.59,-31094998.12,-0.267,8.036,2.597,280.421,33199786.87,70703229.83,31096578.64,0.265,-8.042,-2.599,280.435,33199786.87,70703229.83,31096578.64,280.435,109.814, 1/01331:21:19:44:34091
515685412.2,1331,-33198098.5,-70699627.56,-31094995.52,-0.267,8.036,2.597,280.421,33199787.13,70703221.79,31096576.04,0.265,-8.042,-2.599,280.435,33199787.13,70703221.79,31096576.04,280.435,109.816, 1/01331:21:19:45:31415
515685413.2,1331,-33198098.77,-70699619.52,-31094992.92,-0.267,8.036,2.597,280.421,33199787.4,70703213.75,31096573.44,0.265,-8.042,-2.599,280.435,33199787.4,70703213.75,31096573.44,280.435,109.819, 1/01331:21:19:46:28740
515685414.2,1331,-33198099.04,-70699611.48,-31094990.33,-0.267,8.036,2.597,280.421,33199787.66,70703205.71,31096570.84,0.265,-8.042,-2.599,280.435,33199787.66,70703205.71,31096570.84,280.435,109.822, 1/01331:21:19:47:26064
515685415.2,1331,-33198099.3,-70699603.45,-31094987.73,-0.267,8.036,2.597,280.421,33199787.93,70703197.66,31096568.24,0.265,-8.042,-2.599,280.435,33199787.93,70703197.66,31096568.24,280.435,109.824, 1/01331:21:19:48:23389
515685416.2,1331,-33198099.57,-70699595.41,-31094985.13,-0.267,8.036,2.597,280.421,33199788.19,70703189.62,31096565.64,0.265,-8.042,-2.599,280.435,33199788.19,70703189.62,31096565.64,280.435,109.827, 1/01331:21:19:49:20713
515685417.2,1331,-33198099.84,-70699587.38,-31094982.54,-0.267,8.036,2.597,280.421,33199788.46,70703181.58,31096563.04,0.265,-8.042,-2.599,280.435,33199788.46,70703181.58,31096563.04,280.435,109.83, 1/01331:21:19:50:18037
515685418.2,1331,-33198100.1,-70699579.34,-31094979.94,-0.267,8.036,2.597,280.421,33199788.72,70703173.54,31096560.44,0.265,-8.042,-2.599,280.435,33199788.72,70703173.54,31096560.44,280.435,109.833, 1/01331:21:19:51:15362
515685419.2,1331,-33198100.37,-70699571.3,-31094977.34,-0.267,8.036,2.597,280.421,33199788.98,70703165.5,31096557.84,0.264,-8.042,-2.599,280.435,33199788.98,70703165.5,31096557.84,280.435,109.835, 1/01331:21:19:52:12686
515685420.2,1331,-33198100.64,-70699563.27,-31094974.75,-0.267,8.036,2.597,280.421,33199789.25,70703157.46,31096555.24,0.264,-8.042,-2.599,280.435,33199789.25,70703157.46,31096555.24,280.435,109.838, 1/01331:21:19:53:10011
515685421.2,1331,-33198100.9,-70699555.23,-31094972.15,-0.267,8.036,2.597,280.421,33199789.51,70703149.41,31096552.65,0.264,-8.042,-2.599,280.435,33199789.51,70703149.41,31096552.65,280.435,109.841, 1/01331:21:19:54:07335
515685422.2,1331,-33198101.17,-70699547.2,-31094969.55,-0.267,8.036,2.597,280.421,33199789.78,70703141.37,31096550.05,0.264,-8.042,-2.599,280.435,33199789.78,70703141.37,31096550.05,280.435,109.843, 1/01331:21:19:55:04660
515685423.2,1331,-33198101.44,-70699539.16,-31094966.96,-0.267,8.036,2.597,280.421,33199790.04,70703133.33,31096547.45,0.264,-8.042,-2.599,280.435,33199790.04,70703133.33,31096547.45,280.435,109.846, 1/01331:21:19:56:01984
515685424.2,1331,-33198101.7,-70699531.12,-31094964.36,-0.267,8.036,2.597,280.421,33199790.31,70703125.29,31096544.85,0.264,-8.042,-2.599,280.435,33199790.31,70703125.29,31096544.85,280.435,109.849, 1/01331:21:19:56:99308
515685425.2,1331,-33198101.97,-70699523.09,-31094961.76,-0.267,8.036,2.597,280.421,33199790.57,70703117.25,31096542.25,0.264,-8.042,-2.599,280.435,33199790.57,70703117.25,31096542.25,280.435,109.852, 1/01331:21:19:57:96633
515685426.2,1331,-33198102.24,-70699515.05,-31094959.16,-0.267,8.036,2.597,280.421,33199790.84,70703109.21,31096539.65,0.264,-8.042,-2.599,280.435,33199790.84,70703109.21,31096539.65,280.435,109.854, 1/01331:21:19:58:93957
515685427.2,1331,-33198102.5,-70699507.01,-31094956.57,-0.267,8.036,2.597,280.421,33199791.1,70703101.16,31096537.05,0.264,-8.042,-2.599,280.435,33199791.1,70703101.16,31096537.05,280.435,109.857, 1/01331:21:19:59:91282
515685428.2,1331,-33198102.77,-70699498.98,-31094953.97,-0.267,8.036,2.597,280.421,33199791.36,70703093.12,31096534.45,0.264,-8.042,-2.599,280.435,33199791.36,70703093.12,31096534.45,280.435,109.86, 1/01331:21:20:00:88606
515685429.2,1331,-33198103.04,-70699490.94,-31094951.37,-0.267,8.036,2.597,280.421,33199791.63,70703085.08,31096531.85,0.264,-8.042,-2.599,280.435,33199791.63,70703085.08,31096531.85,280.435,109.863, 1/01331:21:20:01:85931
515685430.2,1331,-33198103.31,-70699482.91,-31094948.78,-0.267,8.036,2.597,280.421,33199791.89,70703077.04,31096529.25,0.264,-8.042,-2.599,280.435,33199791.89,70703077.04,31096529.25,280.435,109.865, 1/01331:21:20:02:83255
515685431.2,1331,-33198103.57,-70699474.87,-31094946.18,-0.267,8.036,2.597,280.421,33199792.16,70703069,31096526.65,0.264,-8.042,-2.599,280.435,33199792.16,70703069,31096526.65,280.435,109.868, 1/01331:21:20:03:80579
515685432.2,1331,-33198103.84,-70699466.83,-31094943.58,-0.267,8.036,2.597,280.421,33199792.42,70703060.95,31096524.05,0.264,-8.042,-2.599,280.435,33199792.42,70703060.95,31096524.05,280.435,109.871, 1/01331:21:20:04:77904
515685433.2,1331,-33198104.11,-70699458.8,-31094940.99,-0.267,8.036,2.597,280.421,33199792.69,70703052.91,31096521.46,0.264,-8.042,-2.599,280.435,33199792.69,70703052.91,31096521.46,280.435,109.873, 1/01331:21:20:05:75228
515685434.2,1331,-33198104.37,-70699450.76,-31094938.39,-0.267,8.036,2.597,280.421,33199792.95,70703044.87,31096518.86,0.264,-8.042,-2.599,280.435,33199792.95,70703044.87,31096518.86,280.435,109.876, 1/01331:21:20:06:72553
515685435.2,1331,-33198104.64,-70699442.72,-31094935.79,-0.267,8.036,2.597,280.421,33199793.21,70703036.83,31096516.26,0.264,-8.042,-2.599,280.435,33199793.21,70703036.83,31096516.26,280.435,109.879, 1/01331:21:20:07:69877
515685436.2,1331,-33198104.91,-70699434.69,-31094933.2,-0.267,8.036,2.597,280.42,33199793.48,70703028.79,31096513.66,0.264,-8.042,-2.599,280.435,33199793.48,70703028.79,31096513.66,280.435,109.882, 1/01331:21:20:08:67202
515685437.2,1331,-33198105.17,-70699426.65,-31094930.6,-0.267,8.036,2.597,280.42,33199793.74,70703020.75,31096511.06,0.264,-8.042,-2.599,280.435,33199793.74,70703020.75,31096511.06,280.435,109.884, 1/01331:21:20:09:64526
515685438.2,1331,-33198105.44,-70699418.62,-31094928,-0.267,8.036,2.597,280.42,33199794.01,70703012.7,31096508.46,0.264,-8.042,-2.599,280.435,33199794.01,70703012.7,31096508.46,280.435,109.887, 1/01331:21:20:10:61850
515685439.2,1331,-33198105.71,-70699410.58,-31094925.41,-0.267,8.036,2.597,280.42,33199794.27,70703004.66,31096505.86,0.264,-8.042,-2.599,280.435,33199794.27,70703004.66,31096505.86,280.435,109.89, 1/01331:21:20:11:59175
515685440.2,1331,-33198105.97,-70699402.54,-31094922.81,-0.267,8.036,2.597,280.42,33199794.54,70702996.62,31096503.26,0.264,-8.042,-2.599,280.435,33199794.54,70702996.62,31096503.26,280.435,109.893, 1/01331:21:20:12:56499
515685441.2,1331,-33198106.24,-70699394.51,-31094920.21,-0.267,8.036,2.597,280.42,33199794.8,70702988.58,31096500.66,0.264,-8.042,-2.599,280.435,33199794.8,70702988.58,31096500.66,280.435,109.895, 1/01331:21:20:13:53824
515685442.2,1331,-33198106.51,-70699386.47,-31094917.62,-0.267,8.036,2.597,280.42,33199795.06,70702980.54,31096498.06,0.264,-8.042,-2.599,280.435,33199795.06,70702980.54,31096498.06,280.435,109.898, 1/01331:21:20:14:51148
515685443.2,1331,-33198106.77,-70699378.43,-31094915.02,-0.267,8.036,2.597,280.42,33199795.33,70702972.5,31096495.46,0.264,-8.042,-2.599,280.435,33199795.33,70702972.5,31096495.46,280.435,109.901, 1/01331:21:20:15:48473
515685444.2,1331,-33198107.04,-70699370.4,-31094912.42,-0.267,8.036,2.597,280.42,33199795.59,70702964.45,31096492.87,0.264,-8.042,-2.599,280.435,33199795.59,70702964.45,31096492.87,280.435,109.903, 1/01331:21:20:16:45797
515685445.2,1331,-33198107.31,-70699362.36,-31094909.83,-0.267,8.036,2.597,280.42,33199795.86,70702956.41,31096490.27,0.264,-8.042,-2.599,280.435,33199795.86,70702956.41,31096490.27,280.435,109.906, 1/01331:21:20:17:43121
